263401	psiholog in specialitatea psihologie clinica
263402	psiholog in specialitatea consiliere
263403	psiholog in specialitatea psihoterapie
263404	psiholog in specialitatea psihologia muncii si
263405	psiholog in specialitatea psihologia
263406	psiholog in specialitatea psihologia aplicata in
263407	psiholog in specialitatea psihologie
263408	psiholog in specialitatea psihopedagogie
263409	psiholog in specialitatea psihologie aplicata in
263410	psiholog in specialitatea psihologie judiciara
263411	psiholog
263412	psihopedagog
263413	expert poligraf
263414	psiholog scolar
263415	cercetator in psihologie
263416	asistent de cercetare in psihologie
263417	cercetator in psihopedagogie speciala
263418	asistent de cercetare in psihopedagogie
263419	terapeut ocupational
263501	asistent social
263502	consilier in domeniul adictiiior
263503	ofiter control doping
263504	art-terapeut
263505	asistent social cu competenta in sanatatea
263506	specialist in evaluarea vocationala a
263507	specialist in angajare asistata
263508	instructor-educator pentru activitati de
263509	asistent pentru ingrijirea persoanelor
263510	cercetator in asistenta sociala
263511	asistent de cercetare in asistenta sociala
263512	inspector social
263513	supervizor in servicii sociale
263514	consilier de cuplu
263515	Specialist in lucrul cu parintii (parenting)
263601	arhiepiscop
263602	arhiereu-vicar
263603	arhondar
263604	cantor
263605	capelan
263606	cardinal
263607	chevrasames
263608	cantaret bisericesc
263609	consilier culte
263610	conducator arhiepiscopal
263611	diacon
263612	episcop
263613	exarh
263614	haham
263615	harmonist
263616	hatip
263617	imam
263618	inspector culte
263619	majghian
263620	melamed
263621	mitropolit
263622	muezin
263623	muftiu
263624	organist
263625	pastor
263626	patriarh
263627	preot
263628	presedinte culte
263629	protopop
263630	provicar
263631	rabin
263632	secretar culte
263633	staret
263634	treibar
263635	vestitor
263636	vicar
263637	episcop-vicar patriarhal
263638	episcop-vicar
263639	vicar-administrativ patriarhal
263640	vicar-administrativ eparhial
263641	consilier patriarhal
263642	inspector general bisericesc
263643	consilier eparhial
263644	inspector patriarhal
263645	inspector eparhial
263646	secretar Cancelaria Patriarhala
263647	secretar eparhial
263648	eclesiarh
264101	poet
264102	scriitor
264201	comentator publicist
264202	corector (studii superioare)
264203	corespondent special (tara si strainatate)
264204	corespondent radio
264205	corespondent presa
264206	critic de arta
264207	editorialist
264208	fotoreporter
264209	lector presa/editura
264210	publicist comentator
264211	redactor
264212	reporter (studii superioare)
264213	reporter operator
264214	secretar de emisie (studii superioare)
264215	secretar de redactie (studii superioare)
264216	secretar responsabil de agentie
264217	sef agentie publicitate
264218	tehnoredactor
264219	ziarist
264220	critic literar
264221	critic muzical
264222	comentator radio TV
264223	redactor rubrica
264224	jurnalist TV (studii medii)
264225	jurnalist TV (studii superioare)
264301	filolog
264302	interpret
264303	interpret relatii diplomatice
264304	referent literar
264305	secretar literar
264306	traducator (studii superioare)
264307	translator
264308	grafolog
264309	revizor lingvist
264310	terminolog
264311	translator emisie
264312	cercetator in lingvistica
264313	asistent de cercetare in lingvistica
264314	cercetator in filologie
264315	asistent de cercetare in filologie
264316	interpret al limbajului mimico-gestual
265102	artist plastic
265103	desenator film animatie
265104	grafician
265105	machetist
265106	pictor
265107	pictor scenograf
265108	sculptor
265109	sculptor papusi
265110	restaurator tablouri
265111	artist multimedia
265112	Artist/Artistă fotograf
265201	acompaniator
265202	artist liric
265203	concert maestru
265204	corepetitor
265205	corist
265206	dirijor
265207	ilustrator muzical
265208	maestru studii canto
265209	instrumentist
265210	maestru cor
265211	referent muzical
265212	secretar muzical
265213	sef orchestra
265214	solist instrumentist
265215	solist vocal
265216	sufleu r opera
265217	tehnoredactor partituri
265218	specialist instrumente de suflat
265219	artist instrumentist
265220	solist concertist
265221	dirijor cor
265222	maestru corepetitor
265223	artist liric opera
265224	corist opera
265225	maestru acordor pian clavecin
265226	maestru lutier
265227	specialist orga
265228	regizor muzical
265229	cantaret
265230	instrumentist muzicant
265231	prin
265232	video-jockey
265233	maestru de ceremonii
265234	instrumentist (studii medii)
265235	compozitor
265236	muzicolog
265237	cercetator stiintific in muzica
265238	asistent de cercetare stiintifica in muzica
265239	compozitor muzica usoara/pop
265240	compozitor muzica de film/teatru
265241	compozitor muzica electronica
265242	compozitor muzica sacra
265243	compozitor muzica publicitara
265244	orchestrator
265245	aranjor muzica
265246	muzician jazz
265247	psalt
265248	conducator formatie muzicala
265249	dirijor ansamblu vocal bisericesc
265250	producator muzical
265251	mediator muzical
265252	redactor muzical
265253	reporter muzical
265254	realizator muzical
265255	documentarist muzica
265256	consultant muzical
265257	specialist muzicologie bizantina/gregoriana
265258	etnomuzicolog
265259	Animator emisiuni cultural-muzicale de radio
265260	Responsabil productie artistica teatru muzical
265301	balerin
265302	coregraf
265303	maestru studii de balet
265304	maestru de balet
265305	solist balet
265306	maestru dans
265307	dansator
265308	instructor de dans
265401	Consultant artistic
265402	corector transmisie
265403	instructor film
265404	instructor retea cinematografica
265405	lector scenarii
265406	intermediarist film de desene animate (studii
265407	stilizator film de desene animate (studii
265408	producator delegat film
265409	realizator emisiuni RTV
265410	regizor artistic
265411	regizor emisie
265412	regizor studio
265413	regizor sunet
265414	regizor tehnic
265415	secretar sef productie film
265416	sufleur teatru
265417	maestru artist circ
265418	producator RTV (stiri)
265419	editor RTV (stiri)
265420	director imagine
265421	referent de specialitate selectie programe TV
265422	copywriter publicitate (studii superioare)
265423	mediaplanner
265424	producator delegat evenimente de marketing
265425	redactor prezentator de televiziune
265426	animator film de animatie (studii superioare)
265427	director productie film
265428	coordonator productie film
265429	asistent productie film
265430	producator audiovideo
265431	editor coordonator programe TV
265432	director de creatie
265433	organizator productie (studii superioare)
265434	scenograf
265435	asistent scenograf
265436	videojumalist (studii superioare)
265437	producator delegat pentru teatru
265438	regizor culise
265439	regizor scena
265440	secretar platou
265441	producator delegat TV
265442	producator TV
265443	producator teren (studii superioare)
265444	producator teren (studii medii)
265445	maestru magician
265501	actor
265502	actor manuitor de papusi
265503	artist circ
265601	prezentator (crainic) radio
265602	prezentator (crainic) televiziune
265901	acrobat
265902	clovn
265903	magician
265904	hipnotizator
265905	trapezist
265906	cascador
265907	figurant
265908	dresor
311101	laborant chimist
311102	tehnician chimist
311103	laborant determinari fizico-mecanice
311104	tehnician determinari fizico-mecanice
311105	laborant determinari geologice si geotehnice
311106	laborant tehnica nucleara
311107	tehnician meteorolog
311108	tehnician geolog
311109	tehnician hidrometru
311110	prospector
311111	tehnician hidrolog
311112	tehnician hidrogeolog
311113	laborant operator centrale termice
311114	metrolog
311115	tehnician metrolog
311116	asistent fizica si chimie
311117	operator meteorolog
311118	meteorolog aeronautic tehnician
311119	operator specialist curatare chimica la
311120	tehnician in fizica
311201	maistru constructii civile, industriale si
311202	maistru normator
311203	tehnician constructor
311204	tehnician hidroamelioratii
311205	tehnician hidrotehnic
311206	tehnician topometrist
311207	tehnician proiectant in constructii
311208	maistru instalator in constructii
311209	tehnician instalatii in constructii
311210	diriginte santier
311211	tehnician laborant pentru lucrari de drumuri
311212	tehnician in industria materialelor de
311213	maistru in industria materialelor de
311214	tehnician proiectant in industria materialelor
311215	tehnician devize si masuratori in constructii
311216	tehnician devizier
311217	tehnician atasamentist
311218	tehnician in modelarea informatiei
311302	maistru electromecanic
311303	maistru energetician/electrician
311304	tehnician electroenergetician
311305	tehnician electromecanic
311306	tehnician energetician/electrician
311307	tehnician proiectant energetician/electrician
311308	maistru electrician in constructii
311309	tehnician mentenanta electromecanica
311310	sef/sef adjunct tura statie electrica (studii
311311	tehnician mentenanta turbine eoliene
311312	tehnician inspectii si reparatii pale de turbine
311313	tehnician instalare turbine eoliene
311314	tehnician surse de energie regenerabilă
311315	tehnician instalare turbine eoliene offshore
311316	tehnician mentenanță preventivă și corectivă
311401	maistru electronica
311402	tehnician electronica
311403	tehnician proiectant electronica
311501	maistru cazangerie
311502	maistru instalatii navale
311503	maistru intretinere si reparatii masini-unelte
311504	maistru lacatus, constructii metalice
311505	maistru lacatus mecanic
311506	tehnician proiectant mecanic
311507	mecanic pentru intretinerea aparatelor de
311508	maistru mecanic
311509	maistru mecanic auto
311510	maistru mecanica agricola
311511	maistru mecanica fina
311512	maistru montaj
311513	maistru prelucrari mecanice
311514	maistru sculer-matriter
311515	maistru sudura
311516	tehnician constructii navale
311517	tehnician instalatii de bord (avion)
311518	tehnician masini si utilaje
311519	tehnician mecanic
311520	tehnician prelucrari mecanice
311521	tehnician sudura
311522	tehnician tehnolog mecanic
311523	maistru mecanic masini si utilaje pentru
311524	tehnician mentenanta mecanica
311525	tehnician incercari componente
311526	tehnician documentatie studii
311527	tehnician prestatii vehicule
311528	tehnician reglementari/omologari oficiale
311529	tehnician/tehnician responsabil afacere
311530	tehnician/tehnician responsabil afacere
311531	tehnician/tehnician responsabil afacere
311532	tehnician/tehnician responsabil afacere
311533	tehnician/tehnician responsabil afacere
311534	maistru fabricarea armamentului
311535	inspector cu supravegherea si verificarea
311536	inspector ISCIR
311537	tehnician mentenanta a sistemelor de
311538	surveyor maritim
311539	surveyor fluvial
311540	tehnician mecatronist
311601	decontaminator
311602	laborant apa si apa grea
311603	laborant control dozimetrie
311604	laborant petrolist/industria chimica
311605	maistru petrolist/industria chimica
311606	laborant apa potabila
311607	tehnician petrolist chimie industriala
311608	laborant petrochimist
311609	maistru la fabricarea munitiei
311701	laborant structura macroscopica si
311702	maistru metalurgie
311703	maistru minier
311704	maistru presator metale
311705	maistru termotehnist
311706	tehnician metalurgie
311707	tehnician minier
311708	tehnician proiectant minier
311709	tehnician proiectant metalurg
311710	tehnician mineralurg
311711	maistru mineralurg
311712	maistru termist-tratamentist
311713	probator hidraulic piese turnate
311801	desenator tehnic
311802	trasator
311803	desenator
311804	topograf
311805	trasator naval
311806	trasator optic
311807	tehnician proiectant
311808	tehnician cadastru
311809	tehnician imprimare
311901	maistru in industria celulozei si hartiei
311902	maistru tipograf
311903	paginator tipograf
311904	tehnician normare, salarizare, organizare
311905	tehnician pret de cost
311906	tehnician programare, lansare, urmarirea
311907	tehnician pret de revenire/costuri
311908	tehnician gestiune salariata
311909	tehnician gestiunea productiei
311910	tehnician gestiune stoc
311911	maistru in industriile textila, pielarie
311912	tehnician in industria confectiilor din piele si
311913	tehnician in industria confectiilor si
311914	tehnician in industria incaltamintei
311915	tehnician in industria pielariei
311916	tehnician in industria textila
311917	tehnician proiectant textile, pielarie
311918	laborant in industriile textila, pielarie
311919	sef formatie industria confectiilor
311920	modificata prin
311921	tehnician in industria sticlei si ceramicii
311922	maistru in industria sticlei si ceramicii
311923	maistru frigotehnist
311924	tehnician frigotehnist
311925	tehnician in industria alimentara
311926	tehnician laborant analize produse
311927	tehnician in industria alimentara extractiva
311928	tehnician in industria alimentara
311929	tehnician in industria carnii, laptelui si
311930	tehnician in morarit si panificatie
311931	tehnician proiectant in industria alimentara
311932	maistru in industria alimentara
311933	tehnolog alimentatie publica
311934	operator control nedistructiv
311935	operator control nedistructiv cu radiatii
311936	operator control nedistructiv cu ultrasunete
311937	operator control nedistructiv cu lichide
311938	operator control nedistructiv cu particule
311939	operator control nedistructiv cu curenti
311940	operator control nedistructiv pentru
311941	operator responsabil cu supravegherea
311942	laborant pentru fabrica de ciment
311943	operator control nedistructiv pentru
311944	creator/conceptor articole vestimentare
312101	masurator de gaze, temperatura si radiatii
312102	controlor de productie la minele de aur nativ
312103	salvator minier
312201	controlor calitate dupa efectuarea probelor
312202	controlor calitate pentru executia
312203	controlor de calitate la protejari metalice
313101	operator la instalatiile din centrale electrice
313102	masinist la instalatiile din centrale electrice
313103	operator la instalatiile
313104	operator la instalatiile de turbine cu abur sau
313105	operator la camera de comanda termica
313106	masinist la instalatiile hidrotehnice din
313107	masinist la instalatiile de turbine hidraulice
313108	masinist la centrale diesel
313109	operator punct termic
313110	operator centrala termica
313111	automatist pentru supraveghere si
313112	operator curatare chimica la schimbatoarele
313113	operator surse regenerabile de energie
313114	operator in centrale hidroelectrice
313201	operator la instalatii de incinerare
313202	operator hidraulic in alimentarile cu apa
313203	operator circuite retea apa
313204	masinist la conditionarea aerului
313205	operator la tratarea apei tehnologice
313206	operator masini refrigeratoare (conservare
313401	operator chimist la chimizarea metanului
313402	rafinor
313403	distilator la prelucrarea titeiului
313404	operator instalatii imbuteliere gaz petrol
313901	maistru-operator la roboti industriali
313902	tehnician-operator la roboti industriali
313903	tehnician in industria celulozei si hartiei
313904	controlor de conformitate in industria de
313905	tehnician asigurarea calitatii
313906	tehnician analist calitate
313907	tehnician cotator calitate
313908	operator echipamente de termografie
314101	tehnician in bacteriologie
314102	tehnician in biochimie
314103	tehnician in hematologie
314104	tehnician in serologie
314105	tehnician in biologie
314106	tehnician in protectia mediului (tehnician
314107	evaluator si auditor de mediu
314201	tehnician agronom
314202	tehnician zootehnist
314203	tehnician pedolog
314204	si mutata prin ORD
314205	operator in ferme ecologice mixte
314206	si mutata prin ORD
314301	tehnician in industrializarea lemnului
314302	tehnician proiectant in industrializarea
314303	maistru in industrializarea lemnului
314304	tehnician silvic
314305	tehnician in reconstructia ecologica
314306	tehnician cadastru forestier
314307	tehnician amenajist
314308	tehnician proiectant in reconstructie
314309	maistru silvic
314310	si
314311	si mutata prin ORD
315101	ofiter ajutor fluvial/portuar
315102	ofiter RTG
315103	ofiter electrician fluvial/portuar
315104	agent de nava
315105	ofiter electrician maritim
315106	ofiter mecanic maritim
315107	ajutor ofiter mecanic fluvial
315201	capitan fluvial
315202	capitan port
315203	ofiter intendent
315204	ofiter port
315205	ofiter de punte fluvial/portuar
315206	pilot de Dunare maritima
315207	sef echipaj maritim/fluvial
315208	pilot de mare larga, pilot de port maritim
315209	dragor maritim/fluvial
315210	pilot de port maritim aspirant/pilot de
315211	ofiter de punte maritim
315212	ofiter de punte maritim aspirant/ofiter
315301	comandant detasament zbor
315302	comandant insotitor de bord
315303	copilot
315304	inspector pilotaj
315305	mecanic navigant aviatie
315306	pilot aeronave
315307	pilot comandant avion
315308	pilot incercare
315309	pilot receptie si control aeronave
315310	parasutist receptie si control
315311	parasutist incercator
315312	pilot parasutism incercator
315313	pilot instructor aeronave
315314	instructor parasutism
315315	mecanic navigant instructor
315316	maistru aviatie
315317	tehnician aviatie
315318	pilot de drona
315402	controlor sol
315403	controlor trafic aviatia civila
315404	dispecer sol
315405	navigator dirijare radar
315406	navigator aviatia civila
315407	navigator dirijare nonradar
315408	navigator dirijare zbor
315409	navigator instructor dirijare radar si nonradar
315410	navigator sol
315411	operator radar
315412	operator radiotelecomunicatii aeronautice
315413	controlor trafic aerian dirijare nonradar
315414	controlor trafic aerian dirijare radar
315415	controlor trafic aerian informare
315416	navigator informare
315417	operator/specialist/instructor telecomunicatii
315418	sef tura telecomunicatii aeronautice aviatie
315419	controlor trafic aerian (simulator trafic
315420	navigator instructor informare
315501	agent salvare aeroportuara si instalatii de
315502	masinist agregate aerodrom
315503	operator instalatii control
315504	operator radionavigant aviatie
315505	operator radionavigant instructor aviatie
315506	tehnician securitate aeriana
315507	operator de handling
315508	inspector siguranta operationala
315509	agent de securitate aeroportuara
315510	dispecer operatiuni de zbor
315511	referent/inspector in serviciile de trafic
315512	operator dispecerat operational de
315513	tehnician protectia navigatiei aeriene
315514	maistru protectia navigatiei aeriene
315515	sef tura protectia navigatiei aeriene
315516	tehnician in serviciile de trafic aerian
315517	operator de handling combustibil
321101	maistru aparate electromedicale
321102	tehnician aparate electromedicale
321201	autopsier
321301	asistent farmacist
321302	laborant farmacie
321303	asistent medical de farmacie
321401	tehnician protezist-ortezist
321402	tehnician acustician-audioprotezist
321403	tehnician evaluare, recomandare, furnizare si
321502	evaluator asigurari
322101	laborant in ocrotirea sanatatii
322102	sora medicala
322201	asistenta puericultoare
322402	modificata prin
324001	agent veterinar
324002	asistent veterinar
324003	autopsier la ecarisaj
324004	tehnician veterinar
325101	tehnician dentar
325102	asistent de profilaxie stomatologica
325103	asistent de medicina dentara
325201	administrator programe nationale boli
325202	agent retea boli transmisibile
325203	asistent coordonator programe nationale
325301	asistent medical comunitar
325401	optician medical
325402	optometrist (studii medii)
325501	maseur
325502	asistent medical fizioterapie
325503	ergoterapeut
325504	reflexoterapeut
325601	oficiant medical
325602	tehnician sanitar
325603	asistent medical consiliere HIV/SIDA
325701	manager al sistemelor de management al
325702	manager al sistemelor de management de
325703	auditor de mediu
325704	expert/specialist standardizare
325705	monitor mediul inconjurator
325706	inspector pentru conformare ecologica
325707	asistent standardizare
325708	manager al sistemului de management al
325709	manager al sistemului de management
325710	responsabil de mediu
325711	auditor de sistem de management pentru
325712	inspector protectia mediului
325713	specialist in managementul deseurilor
325714	auditor in domeniul sigurantei alimentare
325715	manager in domeniul sigurantei alimentare
325716	auditor responsabilitate sociala
325717	responsabil al managementului
325718	manager de responsabilitate sociala
325719	inspector sanitar
325720	inspector protectie sociala
325721	tehnician in securitate si sanatate in munca
325722	tehnician conditii de munca si securitate
325723	inspector in domeniul securitatii si sanatatii
325724	coordonator in materie de securitate si
325725	operator control nedistructiv pentru
325726	coordonator in materie de securitate si
325727	specialist securitate si sanatate in munca in
325728	manager dezvoltare durabila pentru mobila
325729	tehnician ergonomist
325801	brancardier
325802	ambulantier
325901	asistent medical generalist
325902	asistent medical nutritie dietetica
325903	prin ORD
325904	asistent medical laborator
325905	asistent medical de pediatrie
325906	asistent medical obstetrica-ginecologie
325907	asistent medical igiena si sanatate publica
325908	asistent medico-social
325909	asistent medical balneofizioterapie
325910	asistent medical radiologie
331101	cambist (broker valori)
331102	agent de schimb
331103	intermediar in activitatea financiara si
331104	broker bursa de marfuri
331105	agent de vanzari directe (produse financiar
331106	teleoperator financiar-bancar
331107	agent marketing pensii private
331108	agent pentru servicii de investitii financiare
331109	broker de servicii pentru afaceri
331201	analist tehnic piete financiare
331202	ofiter operatiuni financiar-bancare
331301	calculator devize
331302	contabil
331303	tehnician merceolog
331304	planificator
331305	revizor gestiune
331306	contabil bugetar
331307	secretar economic (studii medii)
331308	merceolog
331309	referent
331401	referent statistician
331402	statistician
331403	statistician medical
331404	actuar
331405	tehnician planificare/urmarire sinteze
331501	estimator licitatii
331503	evaluator tehnic daune auto
332101	agent de asigurare
332102	broker in asigurari
332201	reprezentant tehnic
332202	reprezentant comercial
332203	agent de vanzari
332204	consilier vanzari bijuterii si ceasuri
332301	specialist in achizitii
332401	agent comercial
332402	mercantizor
332403	agent vanzari standarde si produse conexe
333101	agent contractari si achizitii (broker marfuri)
333102	receptbner contractari-achizitii
333103	administrator cumparari
333104	agent cumparari
333105	declarant vamal
333106	agent tranzit
333107	agent maritim
333201	organizator evenimente
333301	agent repartizare a fortei de munca
333302	agent orientare profesionala a
333303	agent evidenta si plata a ajutorului de somaj
333304	referent resurse umane
333305	agent ocupare
333306	mutata sub COR
333307	tehnician mobilitate personal
333308	tehnician reconversie personal
333309	instructor/preparator formare
333310	tehnician calificare gestiune competente
333311	tehnician resurse umane
333401	agent imobiliar (broker imobiliar)
333901	agent reclama publicitara
333902	agent literar
333903	impresar muzical
333904	impresar teatru
333905	manager sportiv
333906	asistent relatii publice si comunicare (studii
333907	agent servicii client
333908	impresar artistic
333909	organizator spectacole
333910	operator de interviu
333911	referent comert exterior
333912	operator vanzari prin telefon
333913	si mutata prin ORD
333914	asistent atragere fonduri
334201	secretar procuratura
334301	secretar administrativ
334302	secretar asistent director
334303	asistent manager
334304	asistent de cabinet
334401	registrator medical
334402	registrator medical in anatomie patologica
334403	receptioner medical
334404	transcriptor medical
335101	controlor vamal, controlor pentru datoria
335102	revizor vamal
335103	referent TIR si tranzite (studii medii)
335104	referent vamal (studii medii)
335105	expert/inspector vamal
335106	controlor vamal, controlor pentru datoria
335107	inspector de trafir rutier (studii medii)
335201	inspector taxe si impozite
335202	operator rol
335203	perceptor
335401	inspector pensii, asigurari sociale si asistenta
335402	referent pensii, asigurari sociale si asistenta
335403	inspector pentru acordarea de permise
335404	inspector de stat
335405	inspector tehnic
335406	expert
335501	inspector de politie
335502	detectiv
335503	anchetator politie
335504	detectiv particular
335901	inspector metrolog
335902	inspector preturi
335903	inspector salarii
335904	comisar
341101	agent procedural
341102	modificata prin
341103	grefier
341104	secretar notariat
341105	tehnician criminalist
341106	functionar in activitati comerciale
341107	executor judecatoresc (tribunal, judecatorie)
341108	arhivar notariat
341109	expert tehnic judiciar
341110	grefier statistician
341111	grefier documentarist
341112	secretar dactilograf laborator expertize
341113	asistent registrator
341114	grefier arhivar
341115	grefier registrator
341116	ofiter antifrauda financiar-bancara (studii
341201	tehnician asistenta sociala
341202	pedagog social
341203	lucrator social pentru persoane cu probleme
341204	facilitator de dezvoltare comunitara
341205	lucrator de tineret
341206	specialist in economie sociala
341207	tehnician egalitate de sanse
341301	calugar / calugarita
341302	paracliser
341303	predicator
341304	egumen/egumena
341305	preot
341306	diacon
341307	prin ORD
341308	dascal
341309	catehet
341906	instructor de limbă, cultură și civilizație
342102	sportiv profesionist in alte discipline sportive
342103	jucator de rugbi
342104	sportiv de inalta performanta
342105	sportiv de performanta
342118	ofiter de control doping (studii medii)
342201	antrenor
342202	instructor sportiv
342203	secretar federatie
342204	antrenor de fotbal profesionist
342205	instructor arte martiale
342206	instructor (monitor) schi/calarie/golf/tenis
342207	antrenor coordonator
342208	arbitru judecator sportiv
342209	preparator sportiv
342210	impresar sportiv
342211	oficial sportiv acreditat
342212	instructor in poligonul de tir
342213	supraveghetor in poligonul de tir
342214	monitor de schi, snow-board si sporturi de
342215	instructor educatie acvatica
342216	arbitru de fotbal
342217	organizator evenimente sportive
342219	steward sportiv
342220	antrenor national
342221	instructor de șah
342301	animator sportiv
342302	instructor de fitness
342303	antrenor de fitness
342304	instructor de aerobic-fitness
342305	instructor educatie fizica
342306	instructor salvaspeo
342307	instructor speologie
342308	instructor canioning
342309	instructor in poligonul de tragere
342310	si mutata
342311	instructor de pilates
343101	fotograf
343102	laborant foto
343103	retusorfoto
343104	operator prelucrare pelicula
343105	fotograf si tehnician la echipamente de
343201	butafor
343202	decorator interioare
343203	desenator artistic (studii medii)
343204	decorator vitrine
343205	desenator artistic (studii superioare)
343301	restaurator opere de arta si monumente
343302	conservator opere de arta si monumente
343303	restaurator bunuri culturale (studii medii)
343304	conservator bunuri culturale (studii medii)
343305	restaurator arhiva (studii medii)
343306	conservator arhiva (studii medii)
343402	barman-sef
343403	bucatar-sef
343404	cofetar-sef
343405	inspector calitate productie culinara
343501	manuitor, montator decor
343502	tehnician machetist
343503	tehnician reclame (decorator)
343504	maestru de lumini
343505	maestru de sunet
343506	caricaturist (studii medii)
343507	tehnoredactor
343508	secretar de redactie (studii medii)
343509	organizator de productie
343510	asistent regizor artistic
343511	reporter (studii medii)
343512	machior spectacole
343513	peruchier
343514	secretar de emisie (studii medii)
343515	ghid de animatie
343516	documentarist (studii medii)
343517	traducator (studii medii)
343518	videojurnalist (studii medii)
343519	copywriter publicitate (studii medii)
343520	corector (studii medii)
343521	electrician iluminare scena
343522	secretar artistic
343523	gestionar custode sala
343524	prezentator TV
343525	prin
343526	creator de continut online
351101	operator calculator electronic si retele
351102	sef tura exploatare in centre sau oficii de
351103	tehnician echipamente de calcul si retele
351104	operator in domeniul proiectarii asistate pe
351105	administrator sistem documentar
351106	operator prompter
351107	operator suport tehnic pentru servicii de
351108	analist testare software
351109	operator testare jocuri digitale
351110	coordonator echipa testare jocuri video
351201	programator ajutor
351202	analist ajutor
351203	tehnician TIC
351204	operator creatie jocuri digitale
351205	tehnician designer jocuri digitale
351206	tehnician design de nivel jocuri digitale
351207	tehnician animator digital
351208	tehnician arta digitala
351209	tehnician arta digitala
351210	coordonator comunitate jocuri video
352101	acustician cinematografic
352102	controlor si reconditioner filme
352103	electrician iluminare filmare
352104	etaloner
352105	maistru aparate video si sunet
352106	masinist mecanic traweling
352107	mecanic camera filmare
352108	montor imagine
352109	montor negative si de pregatire a peliculei
352110	montor pozitive
352111	operator camera diafilm, diapozitive
352112	operator emisie-receptie
352113	operator productie RTV
352114	preparator filmare
352115	proiectionist
352116	senzitometrist
352117	stantator de filme
352118	operator truka
352119	editor imagine
352120	tehnician iluminat tehnologic
352121	ilustrator muzical
352122	controlor emisii RTV
352123	montor emisie
352124	operator imagine
352125	operator radio-radioficare
352126	operator sunet
352127	tehnician radioelectronist
352128	tehnician CATV
352129	operator dispecer sisteme de monitorizare si
352130	tehnician pentru sisteme de detectie
352131	cameraman
352132	tehnician de echipamente TV
352133	radioelectronist statii de emisie radio-TV
352134	tehnician la echipamente de inregistrare
352135	designer video
352136	operator sistem steadicam
352201	sef formatie sisteme radiante (antene)
352202	tehnician constructii telefonice
352203	tehnician radiolocatii
352204	tehnician tum parasutism
352205	inspector exploatare postala
352206	tehnician statii de emisie radio-TV
352207	tehnician statii radiorelee si satelit
352208	maistru materiale emisie RTV si
352209	pilonist antenist
352210	tehnician retele de telecomunicatii
352211	operator retele de telecomunicatii
352212	radioelectronist statii radiorelee si satelit
352213	maistru transporturi, posta si telecomunicatii
352214	tehnician transporturi, posta si
352215	tehnician proiectant transporturi si
411001	functionar administrativ
411002	inspector documente secrete
411003	referent de stare civila
412001	secretara
412002	secretara dactilografa
412003	secretara prelucrare texte
413101	dactilografa
413102	stenodactilografa
413103	referent transmitere
413104	telefaxist
413105	teletipist
413106	telexist
413107	telebanker
413201	operator introducere, validare si prelucrare
413202	operator tehnica poligraf
413203	operator procesare text si imagine
413204	registrator de arhiva electronica de garantii
413205	operator masina contabilizat
413206	operator masina de calculat
413207	asistent analist de informatii
421101	casier tezaur
421102	casier valuta
421103	manuitor valori (presa, posta)
421104	numarator bani
421105	verificator bani
421106	verificator valori
421107	casier trezorier
421108	sef casierie centrala
421109	sef supraveghere case
421110	operator ghiseu banca
421111	operator ghiseu birouri de schimb
421112	administrator cont
421113	referent operatii intre sedii
421114	referent casier
421115	operator gestionar loto
421201	crupier
421202	schimbator fise
421203	supraveghetor jocuri (cazino)
421204	sef de masa (cazino)
421205	cap de masa (cazino)
421301	amanetar
421401	agent fiscal
421402	colector (recuperator) creante/debite
422101	agent de voiaj
422102	agent de turism
422103	agent de turism tour-operator
422104	agent de transport turistic intern
422105	agent de transport international
422106	agent de asistenta turistica
422107	agent turism de afaceri
422108	agent transporturi externe
422109	agent transporturi interne
422110	functionar agentie voiaj
422111	agent de turism pentru circuite tematice
422301	oficiant telefoane
422302	oficiant telegraf
422303	radiotelegrafist
422304	telefonist
422305	telefonist instructor
422306	telegrafist (teleimprimatorist)
422307	operator registrator de urgenta
422401	receptioner de hotel
422402	lucrator concierge
422403	sef de receptie hotel
422404	tehnician compartiment securitate hotel
422405	responsabil cazare
422406	tehnician in hotelarie
422501	impiegat informatii
422502	functionar informatii clienti
431101	calculator pret cost
431102	functionar economic
431103	operator devize
431104	sef sectie inventar
431201	agent bursa
431202	contabil financiar bancar
431203	administrator financiar (patrimoniu)
431301	pontator
432101	gestionar depozit
432102	magaziner
432103	operator siloz (silozar)
432104	primitor-distribuitor materiale si scule
432105	recuziter
432106	sortator produse
432107	trezorier (studii medii)
432108	modificata si mutata prin
432109	pivnicer
432110	primitor-distribuitor benzina si motorina
432111	lucrator gestionar
432112	sef raion/adjunct marfuri
432113	receptioner-distribuitor
432114	logistician responsabil comenzi
432201	dispecer
432202	facturist
432203	lansator produse
432204	programator productie
432205	dispecer operatiuni salubrizare
432206	programator grafic de executie pentru
432301	agent transporturi
432302	functionar informatii
432303	controlor trafic
432304	impiegat auto
432305	impiegat informatii aviatie
432306	impiegat registru miscare
432307	insotitor vagoane
432308	inspector RNR (Registru Naval Roman)
432309	inspector exploatare trafic
432310	instructor depou
432311	instructor revizie vagoane
432312	instructor statie
432313	operator circulatie miscare
432314	operator comercial
432315	operator dana
432316	operator programare
432317	picher
432318	reditionar
432319	revizor tehnic vagoane
432320	scriitor vagoane
432321	sef agentie colectare si expeditie marfuri
432322	sef autogara
432323	avizier cai ferate
432324	sef halta
432325	sef statie taxare
